id,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
26684,43,blue-collar,married,basic.9y,no,no,no,cellular,nov,thu,72,2,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,0
9251,44,self-employed,divorced,high.school,no,yes,no,telephone,jun,fri,1041,13,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0
12474,40,blue-collar,married,basic.9y,unknown,no,no,cellular,jul,mon,56,4,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0
24302,48,admin.,divorced,high.school,no,yes,no,cellular,nov,mon,191,2,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,0
16787,54,blue-collar,married,basic.4y,unknown,yes,yes,cellular,jul,thu,71,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
20596,31,admin.,divorced,university.degree,no,yes,no,cellular,aug,wed,77,6,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
36869,31,technician,married,professional.course,no,yes,no,cellular,jun,tue,404,3,11,2,failure,-2.9,92.963,-40.8,1.252,5076.2,0
25911,40,admin.,married,high.school,no,yes,no,cellular,nov,wed,131,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,0
2156,30,admin.,single,high.school,no,no,no,telephone,may,mon,577,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
7467,39,technician,married,professional.course,no,no,no,telephone,may,fri,197,12,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,0
40602,59,services,married,professional.course,no,yes,no,cellular,sep,fri,251,3,2,4,success,-1.1,94.199,-37.5,0.883,4963.6,0
18965,50,admin.,married,high.school,no,no,no,cellular,aug,mon,67,6,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,0
11680,34,management,married,university.degree,no,yes,no,telephone,jun,fri,37,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
16177,49,admin.,married,high.school,no,no,no,cellular,jul,tue,443,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
27901,26,student,single,high.school,no,no,no,cellular,mar,thu,200,1,999,0,nonexistent,-1.8,92.843,-50,1.538,5099.1,1
18754,36,admin.,single,university.degree,no,no,no,cellular,jul,thu,18,40,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0
1857,41,housemaid,married,high.school,no,yes,no,telephone,may,fri,262,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,0
25891,29,admin.,married,university.degree,no,no,no,cellular,nov,wed,117,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,0
13297,39,technician,married,professional.course,no,yes,no,telephone,jul,wed,87,8,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
14600,30,blue-collar,single,basic.4y,no,yes,no,cellular,jul,tue,122,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
33081,23,blue-collar,married,basic.6y,unknown,no,no,cellular,may,tue,8,8,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0
13766,50,management,single,university.degree,no,no,no,cellular,jul,thu,192,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
24919,38,blue-collar,divorced,unknown,no,yes,no,telephone,nov,tue,125,1,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,0
2495,49,self-employed,married,professional.course,no,yes,no,telephone,may,tue,276,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,0
21315,42,management,married,university.degree,no,yes,no,cellular,aug,mon,178,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
28755,41,services,married,high.school,no,yes,no,cellular,apr,thu,60,2,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,0
3478,37,management,unknown,high.school,no,no,no,telephone,may,thu,95,6,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,0
21938,29,technician,single,professional.course,no,yes,no,cellular,aug,wed,472,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
15129,41,entrepreneur,divorced,basic.9y,no,yes,yes,cellular,jul,thu,219,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,0
19371,52,blue-collar,married,basic.4y,no,yes,no,cellular,aug,wed,126,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,0
31392,30,admin.,single,university.degree,no,no,no,cellular,may,wed,82,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
12749,34,admin.,married,university.degree,no,yes,no,cellular,jul,tue,183,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
38994,36,admin.,single,high.school,no,yes,no,telephone,dec,mon,358,6,999,0,nonexistent,-3,92.713,-33,0.717,5023.5,0
4987,31,blue-collar,single,basic.9y,unknown,yes,no,telephone,may,wed,165,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,0
37821,56,housemaid,married,basic.4y,no,yes,no,cellular,aug,wed,359,3,999,0,nonexistent,-2.9,92.201,-31.4,0.834,5076.2,0
7520,36,unemployed,married,basic.9y,no,no,no,telephone,may,fri,363,8,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,0
32073,31,admin.,single,university.degree,unknown,no,no,telephone,may,fri,145,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,0
38186,68,retired,married,high.school,no,yes,no,cellular,oct,tue,88,1,999,2,failure,-3.4,92.431,-26.9,0.744,5017.5,0
14672,27,blue-collar,married,basic.9y,unknown,no,no,cellular,jul,tue,364,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
31931,37,admin.,married,high.school,no,no,yes,cellular,may,thu,198,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,0
23637,47,admin.,divorced,university.degree,no,yes,no,cellular,aug,thu,507,4,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
40532,22,student,single,basic.9y,no,no,no,telephone,aug,tue,26,1,999,0,nonexistent,-1.7,94.027,-38.3,0.889,4991.6,0
6140,33,management,married,university.degree,no,yes,no,telephone,may,tue,316,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
15165,50,technician,married,professional.course,no,no,no,cellular,jul,thu,683,2,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,0
20853,30,admin.,married,university.degree,no,yes,no,cellular,aug,thu,123,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
3135,31,admin.,married,high.school,no,no,no,telephone,may,thu,55,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,0
20457,60,services,married,high.school,unknown,no,no,cellular,aug,tue,73,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
25384,58,blue-collar,married,basic.9y,no,yes,no,cellular,nov,tue,158,1,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,0
25707,44,admin.,single,university.degree,no,yes,no,cellular,nov,wed,132,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,0
5431,39,technician,married,professional.course,no,yes,no,telephone,may,fri,75,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
33551,46,admin.,married,basic.9y,unknown,no,no,cellular,may,tue,349,2,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,0
32474,34,admin.,married,high.school,unknown,no,no,cellular,may,fri,267,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,0
24591,32,admin.,single,high.school,no,yes,no,cellular,nov,mon,333,2,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,0
19603,35,management,married,university.degree,no,yes,no,cellular,aug,thu,76,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0
35990,52,services,married,high.school,no,yes,no,cellular,may,tue,108,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
40182,27,admin.,single,high.school,no,yes,no,telephone,jul,fri,7,1,999,0,nonexistent,-1.7,94.215,-40.3,0.861,4991.6,0
21399,31,admin.,single,university.degree,no,yes,no,cellular,aug,tue,83,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
10743,27,technician,single,high.school,no,no,no,telephone,jun,tue,187,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
28034,33,housemaid,unknown,university.degree,no,yes,no,cellular,apr,thu,80,1,999,0,nonexistent,-1.8,93.075,-47.1,1.483,5099.1,0
27520,56,admin.,divorced,university.degree,no,yes,no,cellular,nov,fri,11,5,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,0
31442,29,blue-collar,single,professional.course,no,yes,no,cellular,may,wed,87,3,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
7842,47,technician,single,professional.course,unknown,yes,yes,telephone,jun,mon,227,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0
35971,27,management,single,university.degree,no,yes,no,cellular,may,mon,115,2,3,1,success,-1.8,92.893,-46.2,1.264,5099.1,0
33908,32,blue-collar,married,basic.6y,unknown,yes,no,cellular,may,wed,459,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,1
36748,36,management,married,university.degree,no,no,no,cellular,jun,mon,200,4,999,0,nonexistent,-2.9,92.963,-40.8,1.281,5076.2,1
14720,53,blue-collar,divorced,unknown,no,yes,no,telephone,jul,tue,341,6,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
31241,31,services,married,high.school,no,yes,no,cellular,may,wed,611,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,1
17047,43,entrepreneur,single,university.degree,no,no,yes,cellular,jul,fri,210,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
22935,57,services,married,professional.course,unknown,no,no,cellular,aug,mon,153,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
6020,31,admin.,divorced,high.school,no,no,no,telephone,may,tue,271,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
22089,29,technician,single,professional.course,no,yes,yes,cellular,aug,wed,162,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
27173,40,blue-collar,divorced,basic.9y,no,no,no,cellular,nov,fri,586,1,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,0
25160,30,admin.,divorced,university.degree,no,yes,yes,cellular,nov,tue,384,2,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,0
10822,51,blue-collar,divorced,basic.4y,no,no,no,telephone,jun,wed,120,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,0
25113,47,services,married,high.school,no,yes,no,cellular,nov,tue,164,1,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,0
13085,55,technician,divorced,professional.course,no,no,no,cellular,jul,tue,71,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
33927,48,blue-collar,married,basic.9y,no,yes,no,cellular,may,wed,368,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0
38025,27,admin.,single,university.degree,no,no,no,cellular,sep,wed,397,1,999,0,nonexistent,-3.4,92.379,-29.8,0.781,5017.5,1
22470,34,admin.,married,university.degree,no,no,yes,cellular,aug,fri,944,7,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
4424,45,housemaid,divorced,university.degree,no,no,no,telephone,may,tue,834,6,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,0
199,43,blue-collar,married,basic.6y,no,yes,no,telephone,may,mon,1077,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
4560,32,entrepreneur,married,basic.6y,no,no,no,telephone,may,tue,465,8,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,0
20364,31,technician,single,high.school,no,yes,yes,cellular,aug,tue,428,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
4910,58,technician,married,professional.course,unknown,no,no,telephone,may,wed,113,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,0
8236,37,admin.,single,high.school,no,yes,no,telephone,jun,tue,384,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0
26565,40,blue-collar,married,basic.4y,unknown,no,no,cellular,nov,thu,22,5,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,0
41035,30,technician,married,professional.course,no,yes,no,cellular,oct,mon,253,1,9,2,success,-1.1,94.601,-49.5,1.032,4963.6,1
17028,50,unemployed,married,professional.course,unknown,no,no,cellular,jul,thu,144,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
38543,36,admin.,married,university.degree,no,no,no,cellular,oct,thu,343,2,999,1,failure,-3.4,92.431,-26.9,0.722,5017.5,0
29324,55,retired,married,high.school,unknown,yes,no,cellular,apr,fri,87,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0
37566,55,retired,married,basic.4y,no,yes,no,cellular,aug,fri,137,1,3,1,success,-2.9,92.201,-31.4,0.869,5076.2,1
30399,53,technician,married,professional.course,no,yes,no,cellular,apr,thu,301,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,1
26235,55,admin.,married,basic.9y,no,no,no,cellular,nov,thu,209,3,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,0
32623,37,management,single,basic.9y,no,yes,no,cellular,may,mon,189,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0
13762,51,blue-collar,married,basic.9y,no,yes,yes,cellular,jul,thu,151,4,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
31454,37,admin.,single,high.school,no,no,no,cellular,may,wed,151,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
12105,23,services,single,high.school,no,no,no,telephone,jun,mon,85,5,999,0,nonexistent,1.4,94.465,-41.8,4.947,5228.1,0
37041,44,technician,single,professional.course,no,yes,no,cellular,jul,tue,112,2,999,0,nonexistent,-2.9,92.469,-33.6,1.044,5076.2,0
37728,25,student,single,university.degree,no,no,no,cellular,aug,thu,75,1,999,0,nonexistent,-2.9,92.201,-31.4,0.851,5076.2,0
24577,34,self-employed,married,university.degree,no,yes,no,cellular,nov,mon,196,2,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,0
20804,44,technician,divorced,professional.course,unknown,yes,yes,cellular,aug,wed,418,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
29045,56,self-employed,divorced,university.degree,unknown,no,no,telephone,apr,fri,42,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
8297,53,admin.,married,high.school,no,no,no,telephone,jun,tue,138,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0
15744,39,technician,single,professional.course,no,no,no,cellular,jul,mon,617,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,1
8805,52,management,divorced,university.degree,no,yes,yes,telephone,jun,thu,73,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,0
17442,56,blue-collar,married,basic.4y,unknown,no,no,cellular,jul,mon,241,6,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
34727,27,blue-collar,married,basic.9y,no,yes,no,cellular,may,thu,291,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
407,39,admin.,married,high.school,no,yes,no,telephone,may,tue,203,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
8538,41,technician,married,basic.9y,unknown,no,no,telephone,jun,wed,102,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0
1945,38,blue-collar,married,high.school,no,no,no,telephone,may,fri,18,7,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,0
7469,48,blue-collar,married,professional.course,no,no,no,telephone,may,fri,120,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,0
15806,31,services,single,high.school,no,no,no,cellular,jul,mon,881,4,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0
568,23,admin.,single,university.degree,no,no,no,telephone,may,tue,266,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
27831,28,self-employed,single,university.degree,no,no,no,cellular,mar,fri,114,1,999,0,nonexistent,-1.8,92.843,-50,1.64,5099.1,0
17212,51,technician,divorced,unknown,unknown,no,no,telephone,jul,fri,511,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
39250,31,admin.,single,university.degree,no,no,no,cellular,mar,thu,275,2,999,0,nonexistent,-1.8,93.369,-34.8,0.65,5008.7,0
13837,29,technician,married,unknown,no,yes,no,cellular,jul,fri,404,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
34571,27,technician,single,university.degree,no,yes,no,cellular,may,thu,43,8,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
14759,43,housemaid,married,basic.9y,unknown,no,no,cellular,jul,wed,96,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0
1357,25,blue-collar,married,high.school,no,no,no,telephone,may,thu,250,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,0
40802,30,housemaid,single,university.degree,no,no,no,cellular,sep,thu,103,2,999,0,nonexistent,-1.1,94.199,-37.5,0.878,4963.6,0
21954,36,admin.,married,university.degree,no,yes,no,cellular,aug,wed,513,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
36273,65,housemaid,married,basic.4y,no,no,no,cellular,jun,mon,145,2,999,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,0
28631,47,entrepreneur,married,university.degree,no,no,no,cellular,apr,thu,206,3,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,0
34720,26,blue-collar,married,professional.course,no,yes,no,cellular,may,thu,649,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
26709,35,admin.,single,university.degree,no,yes,no,cellular,nov,thu,191,2,999,1,failure,-0.1,93.2,-42,4.076,5195.8,0
17672,44,technician,divorced,professional.course,no,yes,yes,telephone,jul,mon,90,11,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
16495,57,admin.,single,basic.9y,no,yes,no,cellular,jul,wed,158,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
12917,33,admin.,married,university.degree,unknown,yes,no,cellular,jul,tue,83,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
26459,33,admin.,single,university.degree,no,yes,no,cellular,nov,thu,77,1,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,0
1414,36,housemaid,divorced,university.degree,no,no,no,telephone,may,thu,767,5,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,0
28283,39,blue-collar,married,basic.9y,no,yes,no,cellular,apr,wed,120,1,999,1,failure,-1.8,93.075,-47.1,1.445,5099.1,0
11681,53,services,married,basic.9y,unknown,yes,no,telephone,jun,fri,9,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
12166,42,unemployed,married,basic.9y,unknown,yes,no,telephone,jul,tue,163,1,999,0,nonexistent,1.4,93.918,-42.7,4.955,5228.1,0
36917,39,admin.,married,university.degree,no,no,no,cellular,jun,mon,459,1,999,1,failure,-2.9,92.963,-40.8,1.215,5076.2,1
34577,26,admin.,single,university.degree,no,no,no,telephone,may,thu,217,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
38379,41,blue-collar,married,basic.9y,no,no,no,cellular,oct,mon,104,1,999,0,nonexistent,-3.4,92.431,-26.9,0.739,5017.5,0
18760,32,technician,married,university.degree,no,yes,no,telephone,jul,thu,443,4,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0
24718,37,entrepreneur,married,university.degree,unknown,yes,no,telephone,nov,mon,215,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,0
8992,34,entrepreneur,married,basic.4y,no,no,no,telephone,jun,thu,26,24,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,0
22016,47,housemaid,divorced,basic.9y,no,yes,no,cellular,aug,wed,175,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
10761,39,admin.,married,university.degree,no,no,no,telephone,jun,tue,979,9,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
18338,42,admin.,married,university.degree,no,yes,no,telephone,jul,thu,24,12,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0
8336,57,blue-collar,divorced,basic.9y,no,yes,no,telephone,jun,tue,177,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0
39754,37,student,divorced,university.degree,no,yes,yes,cellular,may,thu,417,2,999,0,nonexistent,-1.8,93.876,-40,0.699,5008.7,1
34604,31,blue-collar,single,basic.9y,no,no,no,cellular,may,thu,59,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0
24586,42,admin.,divorced,high.school,no,yes,no,telephone,nov,mon,124,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,0
21145,30,admin.,married,university.degree,unknown,yes,yes,cellular,aug,mon,84,9,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
1050,34,technician,single,professional.course,no,unknown,unknown,telephone,may,wed,46,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,0
32977,30,services,married,high.school,no,no,no,cellular,may,mon,286,3,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0
36450,40,admin.,married,university.degree,no,no,no,cellular,jun,tue,269,1,999,1,failure,-2.9,92.963,-40.8,1.262,5076.2,0
20005,44,admin.,married,high.school,unknown,yes,no,cellular,aug,fri,453,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
23379,44,technician,married,professional.course,no,no,yes,cellular,aug,wed,85,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
16174,35,blue-collar,divorced,unknown,no,yes,no,cellular,jul,tue,1029,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
9704,29,blue-collar,single,high.school,unknown,no,no,telephone,jun,mon,559,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
33574,34,self-employed,single,university.degree,no,yes,no,cellular,may,tue,194,3,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0
22997,38,technician,married,university.degree,no,yes,no,cellular,aug,mon,1374,6,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1
16355,30,management,married,university.degree,no,yes,no,cellular,jul,wed,217,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
14813,30,admin.,married,university.degree,no,yes,no,cellular,jul,wed,1150,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0
34780,33,blue-collar,married,basic.9y,unknown,no,yes,telephone,may,thu,113,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
7542,41,entrepreneur,married,university.degree,no,yes,no,telephone,may,fri,691,10,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,1
35475,33,management,married,university.degree,no,yes,no,cellular,may,mon,259,2,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,0
5803,31,unemployed,married,professional.course,no,yes,yes,telephone,may,mon,169,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
13555,38,housemaid,married,high.school,no,no,no,telephone,jul,thu,121,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
17164,43,blue-collar,married,high.school,no,yes,yes,cellular,jul,fri,132,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
3064,39,services,single,high.school,unknown,no,no,telephone,may,wed,364,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,0
35256,30,services,married,high.school,no,no,no,cellular,may,fri,61,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
23623,31,admin.,single,university.degree,no,yes,no,cellular,aug,thu,98,8,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
